frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m,llm_verified_step,llm_verified_name,llm_confidence,llm_reason
1,3.213,2026-09-10T08:51:39.786625Z,16.1,0,IDLE,IDLE,NONE,System initialized. Please open the box.,13.3,CLOSED,-0.338,-0.277,1.1,-0.253,-0.856,1.512,145.0,0.0,-137.7,1,0.102,-0.701,2.383,840.2,655.6,1274.7,975.2,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,RELEASED,0,0.635,0,IDLE,1.0,System initialized. Awaiting box opening.
2,3.565,2026-09-10T08:51:40.138485Z,0.4,0,IDLE,APPROACH COMPONENT BOX,NONE,System initialized. Please open the box.,24.4,OPEN,-0.335,-0.277,1.1,-0.323,-1.098,1.94,145.0,0.0,-137.7,1,0.102,-0.701,2.383,840.6,655.1,1274.9,975.3,-0.35,-1.176,2.051,565.0,215.0,655.0,285.0,RELEASED,0,0.138,0,IDLE,1.0,System initialized. Awaiting box opening.
3,3.75,2026-09-10T08:51:40.324180Z,4.8,0,IDLE,EXTRACT COMPONENT BOX,NONE,System initialized. Please open the box.,33.2,OPEN,-0.337,-0.277,1.1,-0.332,-1.125,1.988,145.0,0.0,-137.7,1,0.101,-0.702,2.382,840.2,654.0,1274.1,974.8,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.084,0,IDLE,1.0,System initialized. Awaiting box opening.
4,3.876,2026-09-10T08:51:40.449029Z,6.4,0,IDLE,EXTRACT COMPONENT BOX,NONE,System initialized. Please open the box.,40.6,OPEN,-0.338,-0.277,1.1,-0.335,-1.133,2.002,145.0,0.0,-137.7,1,0.102,-0.702,2.383,841.0,654.7,1274.3,974.6,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.068,0,IDLE,1.0,System initialized. Awaiting box opening.
5,4.01,2026-09-10T08:51:40.583017Z,7.6,0,IDLE,EXTRACT COMPONENT BOX,NONE,System initialized. Please open the box.,46.4,OPEN,-0.34,-0.277,1.1,-0.337,-1.137,2.008,145.0,0.0,-137.7,1,0.104,-0.702,2.383,842.1,653.7,1276.3,975.8,-0.355,-1.176,2.051,560.0,215.0,650.0,285.0,EXTRACTED,0,0.061,0,IDLE,1.0,System initialized. Awaiting box opening.
6,4.146,2026-09-10T08:51:40.719121Z,8.1,0,IDLE,EXTRACT COMPONENT BOX,NONE,System initialized. Please open the box.,49.6,OPEN,-0.338,-0.276,1.1,-0.338,-1.138,2.011,145.0,0.0,-137.7,1,0.103,-0.702,2.383,841.7,654.1,1275.0,975.2,-0.354,-1.175,2.051,561.0,216.0,651.0,286.0,EXTRACTED,0,0.057,0,IDLE,1.0,System initialized. Awaiting box opening.
7,4.289,2026-09-10T08:51:40.862805Z,7.0,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,51.2,OPEN,-0.337,-0.276,1.1,-0.337,-1.139,2.013,145.0,0.0,-137.7,1,0.104,-0.701,2.383,842.6,656.2,1275.8,975.8,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
8,4.501,2026-09-10T08:51:41.074491Z,5.2,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,51.8,OPEN,-0.337,-0.276,1.1,-0.337,-1.139,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.6,655.2,1274.6,975.6,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
9,4.628,2026-09-10T08:51:41.201624Z,5.9,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,52.2,OPEN,-0.336,-0.276,1.1,-0.337,-1.139,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.5,656.0,1274.9,975.6,-0.351,-1.175,2.051,564.0,216.0,654.0,286.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
10,4.747,2026-09-10T08:51:41.320442Z,8.6,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,52.9,OPEN,-0.337,-0.277,1.1,-0.337,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,843.0,656.2,1274.9,975.8,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
11,4.88,2026-09-10T08:51:41.453491Z,8.3,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,53.5,OPEN,-0.337,-0.276,1.1,-0.338,-1.14,2.014,145.0,0.0,-137.7,1,0.104,-0.701,2.383,843.1,655.7,1275.6,975.3,-0.352,-1.175,2.051,563.0,216.0,653.0,286.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
12,4.998,2026-09-10T08:51:41.571596Z,7.7,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,53.3,OPEN,-0.333,-0.276,1.1,-0.335,-1.139,2.014,145.0,0.0,-137.7,1,0.104,-0.701,2.383,842.4,656.2,1276.0,975.1,-0.348,-1.175,2.051,567.0,216.0,657.0,286.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
13,5.155,2026-09-10T08:51:41.728177Z,8.2,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,54.0,OPEN,-0.337,-0.276,1.1,-0.334,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.2,657.0,1275.6,975.6,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
14,5.387,2026-09-10T08:51:41.960254Z,4.8,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.9,OPEN,-0.337,-0.277,1.1,-0.337,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.7,656.5,1275.5,975.7,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
15,5.522,2026-09-10T08:51:42.095160Z,5.4,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,54.7,OPEN,-0.339,-0.277,1.1,-0.338,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.4,655.7,1275.6,975.3,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
16,5.753,2026-09-10T08:51:42.326356Z,5.4,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,54.8,OPEN,-0.338,-0.276,1.1,-0.338,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.2,656.8,1274.9,975.0,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
17,5.906,2026-09-10T08:51:42.479714Z,5.1,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,54.2,OPEN,-0.336,-0.276,1.1,-0.337,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.7,1275.4,975.4,-0.352,-1.175,2.051,563.0,216.0,653.0,286.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
18,6.06,2026-09-10T08:51:42.633433Z,6.8,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.2,OPEN,-0.337,-0.276,1.1,-0.337,-1.139,2.014,145.0,0.0,-137.7,1,0.102,-0.7,2.383,841.6,657.5,1274.8,975.2,-0.352,-1.175,2.051,563.0,216.0,653.0,286.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
19,6.365,2026-09-10T08:51:42.938847Z,3.2,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.3,OPEN,-0.329,-0.277,1.1,-0.333,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.2,657.1,1275.3,975.0,-0.344,-1.176,2.051,571.0,215.0,661.0,285.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
20,6.512,2026-09-10T08:51:43.085506Z,7.0,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.0,OPEN,-0.338,-0.277,1.1,-0.336,-1.14,2.014,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.7,656.3,1274.3,974.9,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
21,6.693,2026-09-10T08:51:43.266690Z,6.4,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,52.8,OPEN,-0.338,-0.277,1.1,-0.343,-1.139,2.015,145.0,0.0,-137.7,1,0.103,-0.701,2.383,841.9,656.4,1275.1,975.7,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
