frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m,llm_verified_step,llm_verified_name,llm_confidence,llm_reason
1,7.272,2026-09-10T08:59:00.444969Z,27.7,0,IDLE,IDLE,NONE,System initialized. Please open the box.,0.0,CLOSED,-0.612,-0.352,1.1,-0.459,-0.904,1.483,145.0,0.0,-137.7,1,-0.668,-1.249,2.067,0.0,168.0,640.0,250.0,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,DOCKED,1,0.654,0,IDLE,1.0,System initialized. Awaiting box opening.
2,7.477,2026-09-10T08:59:00.650245Z,0.5,0,IDLE,APPROACH COMPONENT BOX,NONE,System initialized. Please open the box.,0.0,CLOSED,-0.612,-0.352,1.1,-0.574,-1.13,1.854,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,RELEASED,0,0.205,0,IDLE,1.0,System initialized. Awaiting box opening.
3,7.585,2026-09-10T08:59:00.757983Z,8.4,0,IDLE,EXTRACT COMPONENT BOX,NONE,System initialized. Please open the box.,7.3,CLOSED,-0.612,-0.352,1.1,-0.596,-1.173,1.926,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.119,0,IDLE,1.0,System initialized. Awaiting box opening.
4,7.673,2026-09-10T08:59:00.846059Z,10.0,0,IDLE,EXTRACT COMPONENT BOX,NONE,System initialized. Please open the box.,14.5,CLOSED,-0.612,-0.352,1.1,-0.605,-1.19,1.953,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.088,0,IDLE,1.0,System initialized. Awaiting box opening.
5,7.758,2026-09-10T08:59:00.930910Z,11.9,0,IDLE,EXTRACT COMPONENT BOX,NONE,System initialized. Please open the box.,20.1,OPEN,-0.612,-0.352,1.1,-0.608,-1.197,1.965,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.073,0,IDLE,1.0,System initialized. Awaiting box opening.
6,7.846,2026-09-10T08:59:01.019352Z,11.6,0,IDLE,EXTRACT COMPONENT BOX,NONE,System initialized. Please open the box.,24.6,OPEN,-0.612,-0.351,1.1,-0.61,-1.201,1.971,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.243,2.012,275.0,138.0,365.0,208.0,EXTRACTED,0,0.066,0,IDLE,1.0,System initialized. Awaiting box opening.
7,7.936,2026-09-10T08:59:01.109254Z,10.6,0,IDLE,EXTRACT COMPONENT BOX,NONE,System initialized. Please open the box.,28.2,OPEN,-0.612,-0.352,1.1,-0.611,-1.203,1.974,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.063,0,IDLE,1.0,System initialized. Awaiting box opening.
8,8.028,2026-09-10T08:59:01.201276Z,11.5,0,IDLE,EXTRACT COMPONENT BOX,NONE,System initialized. Please open the box.,30.8,OPEN,-0.612,-0.352,1.1,-0.612,-1.203,1.975,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.061,0,IDLE,1.0,System initialized. Awaiting box opening.
9,8.111,2026-09-10T08:59:01.284285Z,11.2,0,IDLE,EXTRACT COMPONENT BOX,NONE,System initialized. Please open the box.,33.3,OPEN,-0.612,-0.352,1.1,-0.612,-1.204,1.976,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.06,0,IDLE,1.0,System initialized. Awaiting box opening.
10,8.197,2026-09-10T08:59:01.370427Z,12.4,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,35.4,OPEN,-0.612,-0.352,1.1,-0.612,-1.204,1.977,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.06,0,IDLE,1.0,System initialized. Awaiting box opening.
11,8.302,2026-09-10T08:59:01.474755Z,10.0,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,36.3,OPEN,-0.612,-0.352,1.1,-0.612,-1.204,1.977,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.06,0,IDLE,1.0,System initialized. Awaiting box opening.
12,8.397,2026-09-10T08:59:01.569888Z,10.0,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,37.4,OPEN,-0.612,-0.352,1.1,-0.612,-1.204,1.977,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.06,0,IDLE,1.0,System initialized. Awaiting box opening.
13,8.48,2026-09-10T08:59:01.653070Z,11.8,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,38.6,OPEN,-0.612,-0.351,1.1,-0.612,-1.204,1.977,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.243,2.012,275.0,138.0,365.0,208.0,EXTRACTED,0,0.059,0,IDLE,1.0,System initialized. Awaiting box opening.
14,8.572,2026-09-10T08:59:01.744901Z,11.0,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,38.9,OPEN,-0.612,-0.352,1.1,-0.612,-1.204,1.977,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.06,0,IDLE,1.0,System initialized. Awaiting box opening.
15,8.651,2026-09-10T08:59:01.823945Z,11.7,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,39.7,OPEN,-0.612,-0.352,1.1,-0.612,-1.204,1.977,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.06,0,IDLE,1.0,System initialized. Awaiting box opening.
16,8.772,2026-09-10T08:59:01.945044Z,10.0,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,39.9,OPEN,-0.612,-0.352,1.1,-0.612,-1.204,1.977,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.06,0,IDLE,1.0,System initialized. Awaiting box opening.
17,8.897,2026-09-10T08:59:02.069728Z,8.9,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,40.4,OPEN,-0.612,-0.351,1.1,-0.612,-1.204,1.977,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.243,2.012,275.0,138.0,365.0,208.0,EXTRACTED,0,0.059,0,IDLE,1.0,System initialized. Awaiting box opening.
18,8.988,2026-09-10T08:59:02.160517Z,9.1,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,40.7,OPEN,-0.612,-0.352,1.1,-0.612,-1.204,1.977,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.06,0,IDLE,1.0,System initialized. Awaiting box opening.
19,9.062,2026-09-10T08:59:02.234721Z,11.6,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,40.9,OPEN,-0.612,-0.352,1.1,-0.612,-1.204,1.977,145.0,0.0,-137.7,1,-0.668,-1.13,2.135,140.8,230.4,499.2,451.2,-0.64,-1.244,2.012,275.0,137.0,365.0,207.0,EXTRACTED,0,0.06,0,IDLE,1.0,System initialized. Awaiting box opening.
20,9.145,2026-09-10T08:59:02.318089Z,14.9,2,OBJECT_EXTRACTED,GRASP COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,40.0,OPEN,-0.612,-0.351,1.1,-0.612,-1.204,1.977,145.0,0.0,-137.7,1,-0.668,-1.246,2.068,0.0,172.0,640.0,252.0,-0.64,-1.243,2.012,275.0,138.0,365.0,208.0,GRASPED,1,0.059,0,IDLE,1.0,System initialized. Awaiting box opening.
