frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m,llm_verified_step,llm_verified_name,llm_confidence,llm_reason
1,2.547,2026-09-10T08:46:57.578976Z,30.0,0,IDLE,IDLE,NONE,System initialized. Please open the primary container box.,13.3,CLOSED,-0.338,-0.277,1.1,-0.253,-0.855,1.511,145.0,0.0,-137.7,1,0.102,-0.701,2.383,840.2,655.6,1274.7,975.2,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,RELEASED,0,0.636,0,IDLE,1.0,Deterministic validation consensus.
2,2.633,2026-09-10T08:46:57.664201Z,30.0,0,IDLE,IDLE,NONE,System initialized. Please open the primary container box.,24.4,OPEN,-0.335,-0.277,1.1,-0.299,-1.014,1.791,145.0,0.0,-137.7,1,0.102,-0.701,2.383,840.6,655.1,1274.9,975.3,-0.35,-1.176,2.051,565.0,215.0,655.0,285.0,RELEASED,0,0.311,0,IDLE,1.0,Deterministic validation consensus.
3,2.711,2026-09-10T08:46:57.742805Z,30.0,0,IDLE,IDLE,NONE,System initialized. Please open the primary container box.,33.2,OPEN,-0.337,-0.277,1.1,-0.318,-1.079,1.907,145.0,0.0,-137.7,1,0.101,-0.702,2.382,840.2,654.0,1274.1,974.8,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,RELEASED,0,0.177,0,IDLE,1.0,Deterministic validation consensus.
4,2.794,2026-09-10T08:46:57.825302Z,30.0,0,IDLE,IDLE,NONE,System initialized. Please open the primary container box.,40.6,OPEN,-0.338,-0.277,1.1,-0.329,-1.11,1.962,145.0,0.0,-137.7,1,0.102,-0.702,2.383,841.0,654.7,1274.3,974.6,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.114,0,IDLE,1.0,Deterministic validation consensus.
5,2.878,2026-09-10T08:46:57.909449Z,30.0,0,IDLE,IDLE,NONE,System initialized. Please open the primary container box.,46.4,OPEN,-0.34,-0.277,1.1,-0.334,-1.125,1.988,145.0,0.0,-137.7,1,0.104,-0.702,2.383,842.1,653.7,1276.3,975.8,-0.355,-1.176,2.051,560.0,215.0,650.0,285.0,EXTRACTED,0,0.084,0,IDLE,1.0,Deterministic validation consensus.
6,2.958,2026-09-10T08:46:57.989754Z,30.0,0,IDLE,IDLE,NONE,System initialized. Please open the primary container box.,49.6,OPEN,-0.338,-0.276,1.1,-0.336,-1.132,2.001,145.0,0.0,-137.7,1,0.103,-0.702,2.383,841.7,654.1,1275.0,975.2,-0.354,-1.175,2.051,561.0,216.0,651.0,286.0,EXTRACTED,0,0.068,0,IDLE,1.0,Deterministic validation consensus.
7,3.057,2026-09-10T08:46:58.088690Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,51.2,OPEN,-0.337,-0.276,1.1,-0.336,-1.136,2.008,145.0,0.0,-137.7,1,0.104,-0.701,2.383,842.6,656.2,1275.8,975.8,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.061,1,BOX_OPENED,1.0,Deterministic validation consensus.
8,3.138,2026-09-10T08:46:58.169387Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,51.8,OPEN,-0.337,-0.276,1.1,-0.337,-1.138,2.011,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.6,655.2,1274.6,975.6,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.057,1,BOX_OPENED,1.0,Deterministic validation consensus.
9,3.211,2026-09-10T08:46:58.242916Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.2,OPEN,-0.336,-0.276,1.1,-0.336,-1.139,2.013,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.5,656.0,1274.9,975.6,-0.351,-1.175,2.051,564.0,216.0,654.0,286.0,EXTRACTED,0,0.055,1,BOX_OPENED,1.0,Deterministic validation consensus.
10,3.272,2026-09-10T08:46:58.303505Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.9,OPEN,-0.337,-0.277,1.1,-0.336,-1.139,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,843.0,656.2,1274.9,975.8,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.055,1,BOX_OPENED,1.0,Deterministic validation consensus.
11,3.341,2026-09-10T08:46:58.372525Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.5,OPEN,-0.337,-0.276,1.1,-0.337,-1.139,2.014,145.0,0.0,-137.7,1,0.104,-0.701,2.383,843.1,655.7,1275.6,975.3,-0.352,-1.175,2.051,563.0,216.0,653.0,286.0,EXTRACTED,0,0.054,1,BOX_OPENED,1.0,Deterministic validation consensus.
12,3.407,2026-09-10T08:46:58.438404Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.3,OPEN,-0.333,-0.276,1.1,-0.335,-1.139,2.014,145.0,0.0,-137.7,1,0.104,-0.701,2.383,842.4,656.2,1276.0,975.1,-0.348,-1.175,2.051,567.0,216.0,657.0,286.0,EXTRACTED,0,0.053,1,BOX_OPENED,1.0,Deterministic validation consensus.
13,3.51,2026-09-10T08:46:58.541285Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,54.0,OPEN,-0.337,-0.276,1.1,-0.335,-1.139,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.2,657.0,1275.6,975.6,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.055,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
14,3.618,2026-09-10T08:46:58.649889Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,53.9,OPEN,-0.337,-0.277,1.1,-0.336,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.7,656.5,1275.5,975.7,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.054,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
15,3.717,2026-09-10T08:46:58.748413Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,54.7,OPEN,-0.339,-0.277,1.1,-0.337,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.4,655.7,1275.6,975.3,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.054,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
16,3.866,2026-09-10T08:46:58.897284Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,54.8,OPEN,-0.338,-0.276,1.1,-0.338,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.2,656.8,1274.9,975.0,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.054,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
17,3.928,2026-09-10T08:46:58.960074Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,54.2,OPEN,-0.336,-0.276,1.1,-0.337,-1.139,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.7,1275.4,975.4,-0.352,-1.175,2.051,563.0,216.0,653.0,286.0,EXTRACTED,0,0.054,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
18,3.989,2026-09-10T08:46:59.020780Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,53.2,OPEN,-0.337,-0.276,1.1,-0.337,-1.139,2.014,145.0,0.0,-137.7,1,0.102,-0.7,2.383,841.6,657.5,1274.8,975.2,-0.352,-1.175,2.051,563.0,216.0,653.0,286.0,EXTRACTED,0,0.054,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
19,4.049,2026-09-10T08:46:59.080631Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,53.3,OPEN,-0.329,-0.277,1.1,-0.333,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.2,657.1,1275.3,975.0,-0.344,-1.176,2.051,571.0,215.0,661.0,285.0,EXTRACTED,0,0.053,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
20,4.114,2026-09-10T08:46:59.146193Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,53.0,OPEN,-0.338,-0.277,1.1,-0.334,-1.14,2.014,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.7,656.3,1274.3,974.9,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.055,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
21,4.176,2026-09-10T08:46:59.207976Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,52.8,OPEN,-0.338,-0.277,1.1,-0.337,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,841.9,656.4,1275.1,975.7,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.054,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
22,4.241,2026-09-10T08:46:59.273029Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,52.4,OPEN,-0.338,-0.276,1.1,-0.337,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.7,657.6,1275.1,975.3,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.054,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
23,4.304,2026-09-10T08:46:59.335439Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,52.5,OPEN,-0.335,-0.277,1.1,-0.336,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.384,842.6,657.6,1275.2,975.5,-0.351,-1.176,2.051,564.0,215.0,654.0,285.0,EXTRACTED,0,0.054,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
